,Average,Minimum,Maximum,Date,Month,Year
106,32.85,30.94,38.7,17.0,4.0,1902.0
107,34.54,32.39,38.08,18.0,4.0,1902.0
108,30.15,27.59,34.3,19.0,4.0,1902.0
109,30.18,28.53,35.36,20.0,4.0,1902.0
110,31.95,29.43,37.9,21.0,4.0,1902.0
111,32.2,28.340000000000003,35.400000000000006,22.0,4.0,1902.0
112,31.35,29.73,34.7,23.0,4.0,1902.0
113,35.3,33.459999999999994,37.599999999999994,24.0,4.0,1902.0
114,32.77,31.590000000000003,35.540000000000006,25.0,4.0,1902.0
115,32.55,30.059999999999995,38.099999999999994,26.0,4.0,1902.0
116,32.04,28.38,37.08,27.0,4.0,1902.0
117,32.1,30.240000000000002,35.2,28.0,4.0,1902.0
118,31.01,28.48,34.02,29.0,4.0,1902.0
119,35.39,31.93,37.78,30.0,4.0,1902.0
120,33.2,31.710000000000004,36.400000000000006,1.0,5.0,1902.0
121,35.24,32.760000000000005,40.480000000000004,2.0,5.0,1902.0
122,36.35,33.93,38.7,3.0,5.0,1902.0
123,34.4,32.41,36.8,4.0,5.0,1902.0
124,36.99,34.13,41.980000000000004,5.0,5.0,1902.0
125,33.42,29.580000000000002,35.84,6.0,5.0,1902.0
126,32.14,31.12,36.28,7.0,5.0,1902.0
127,34.75,32.22,40.5,8.0,5.0,1902.0
128,37.41,36.349999999999994,41.81999999999999,9.0,5.0,1902.0
129,34.54,31.83,40.08,10.0,5.0,1902.0
130,37.730000000000004,35.99,41.46,11.0,5.0,1902.0
131,36.67,35.5,42.34,12.0,5.0,1902.0
132,37.74,34.120000000000005,41.480000000000004,13.0,5.0,1902.0
133,37.05,33.64,39.099999999999994,14.0,5.0,1902.0
134,36.33,33.199999999999996,39.66,15.0,5.0,1902.0
135,32.06,28.67,36.120000000000005,16.0,5.0,1902.0
136,36.45,33.370000000000005,38.900000000000006,17.0,5.0,1902.0
137,33.49,30.930000000000003,37.980000000000004,18.0,5.0,1902.0
138,32.6,31.51,36.2,19.0,5.0,1902.0
139,36.04,32.85,39.08,20.0,5.0,1902.0
140,36.73,33.98,40.459999999999994,21.0,5.0,1902.0
141,36.94,33.61,40.879999999999995,22.0,5.0,1902.0
142,34.89,32.5,37.78,23.0,5.0,1902.0
143,32.25,28.81,34.5,24.0,5.0,1902.0
144,33.31,29.6,35.620000000000005,25.0,5.0,1902.0
145,36.48,32.779999999999994,41.959999999999994,26.0,5.0,1902.0
146,32.25,29.73,34.5,27.0,5.0,1902.0
147,35.6,31.94,38.2,28.0,5.0,1902.0
148,37.47,34.43,41.94,29.0,5.0,1902.0
149,35.89,34.76,39.78,30.0,5.0,1902.0
150,36.22,34.72,39.44,31.0,5.0,1902.0
151,31.09,27.79,33.18,1.0,6.0,1902.0
152,35.6,31.810000000000002,40.2,2.0,6.0,1902.0
153,35.88,33.910000000000004,38.760000000000005,3.0,6.0,1902.0
154,31.9,30.65,37.8,4.0,6.0,1902.0
155,35.09,31.570000000000004,37.18000000000001,5.0,6.0,1902.0
156,36.0,34.13,38.0,6.0,6.0,1902.0
157,31.9,29.599999999999998,37.8,7.0,6.0,1902.0
158,32.71,30.900000000000002,36.42,8.0,6.0,1902.0
159,36.89,35.88,39.78,9.0,6.0,1902.0
160,36.019999999999996,32.48,38.04,10.0,6.0,1902.0
161,34.06,30.250000000000004,38.120000000000005,11.0,6.0,1902.0
162,32.51,30.43,36.019999999999996,12.0,6.0,1902.0
163,36.72,33.61,41.44,13.0,6.0,1902.0
164,33.08,29.15,36.16,14.0,6.0,1902.0
165,32.09,30.130000000000003,36.18000000000001,15.0,6.0,1902.0
166,32.59,31.390000000000004,36.18000000000001,16.0,6.0,1902.0
167,32.47,29.979999999999997,35.94,17.0,6.0,1902.0
168,35.74,32.370000000000005,39.480000000000004,18.0,6.0,1902.0
169,32.73,30.209999999999997,38.459999999999994,19.0,6.0,1902.0
170,33.86,32.68,38.72,20.0,6.0,1902.0
171,33.53,30.36,39.06,21.0,6.0,1902.0
172,35.39,32.69,37.78,22.0,6.0,1902.0
173,32.07,29.36,36.14,23.0,6.0,1902.0
174,32.44,29.74,35.879999999999995,24.0,6.0,1902.0
175,35.68,32.94,41.36,25.0,6.0,1902.0
176,31.54,27.86,36.08,26.0,6.0,1902.0
177,36.29,35.28,40.58,27.0,6.0,1902.0
178,34.11,31.53,38.22,28.0,6.0,1902.0
179,32.66,30.879999999999995,36.31999999999999,29.0,6.0,1902.0
180,34.15,33.0,37.3,30.0,6.0,1902.0
181,31.69,30.43,35.38,1.0,7.0,1902.0
182,33.58,30.099999999999998,39.16,2.0,7.0,1902.0
183,31.6,28.900000000000002,36.2,3.0,7.0,1902.0
184,30.79,27.58,33.58,4.0,7.0,1902.0
185,33.97,31.599999999999998,38.94,5.0,7.0,1902.0
186,33.77,31.760000000000005,39.540000000000006,6.0,7.0,1902.0
187,34.34,31.020000000000003,37.68000000000001,7.0,7.0,1902.0
188,32.71,29.85,35.42,8.0,7.0,1902.0
189,30.45,27.02,32.9,9.0,7.0,1902.0
190,32.22,29.49,34.44,10.0,7.0,1902.0
191,31.72,29.93,36.44,11.0,7.0,1902.0
192,31.07,28.740000000000002,35.14,12.0,7.0,1902.0
193,30.4,29.13,35.8,13.0,7.0,1902.0
194,29.79,28.06,34.58,14.0,7.0,1902.0
195,31.53,28.64,34.06,15.0,7.0,1902.0
196,29.49,27.82,32.98,16.0,7.0,1902.0
197,30.76,28.57,34.52,17.0,7.0,1902.0
198,29.07,25.11,34.14,18.0,7.0,1902.0
199,30.59,28.85,34.18,19.0,7.0,1902.0
200,30.77,28.82,34.54,20.0,7.0,1902.0
201,33.03,29.82,37.06,21.0,7.0,1902.0
202,32.43,29.47,37.86,22.0,7.0,1902.0
203,31.92,28.12,34.84,23.0,7.0,1902.0
204,33.46,30.6,35.92,24.0,7.0,1902.0
205,29.13,27.259999999999998,32.26,25.0,7.0,1902.0
206,29.89,26.76,34.78,26.0,7.0,1902.0
207,32.61,29.83,38.22,27.0,7.0,1902.0
208,34.81,31.180000000000003,37.620000000000005,28.0,7.0,1902.0
209,31.75,28.93,35.5,29.0,7.0,1902.0
210,32.64,29.6,37.28,30.0,7.0,1902.0
211,30.85,29.130000000000003,36.7,31.0,7.0,1902.0
212,31.05,28.6,35.1,1.0,8.0,1902.0
213,34.22,31.72,36.44,2.0,8.0,1902.0
214,30.63,27.88,36.26,3.0,8.0,1902.0
215,30.46,28.66,35.92,4.0,8.0,1902.0
216,33.27,29.840000000000003,35.540000000000006,5.0,8.0,1902.0
217,34.49,32.03,37.980000000000004,6.0,8.0,1902.0
218,29.73,27.560000000000002,32.46,7.0,8.0,1902.0
219,33.52,30.270000000000003,39.040000000000006,8.0,8.0,1902.0
220,33.9,31.97,36.8,9.0,8.0,1902.0
221,31.85,28.240000000000002,34.7,10.0,8.0,1902.0
222,32.66,30.239999999999995,37.31999999999999,11.0,8.0,1902.0
223,32.55,29.54,35.099999999999994,12.0,8.0,1902.0
224,29.72,27.02,35.44,13.0,8.0,1902.0
225,32.06,28.110000000000003,36.120000000000005,14.0,8.0,1902.0
226,33.99,31.360000000000003,38.980000000000004,15.0,8.0,1902.0
227,32.36,30.49,35.72,16.0,8.0,1902.0
228,34.19,32.199999999999996,39.379999999999995,17.0,8.0,1902.0
229,34.05,30.299999999999997,39.099999999999994,18.0,8.0,1902.0
230,34.7,32.74,38.400000000000006,19.0,8.0,1902.0
231,32.12,29.279999999999998,34.239999999999995,20.0,8.0,1902.0
232,30.54,26.74,34.08,21.0,8.0,1902.0
233,30.64,29.330000000000002,33.28,22.0,8.0,1902.0
234,30.51,29.5,35.02,23.0,8.0,1902.0
235,31.6,29.830000000000002,34.2,24.0,8.0,1902.0
236,32.27,29.980000000000004,37.540000000000006,25.0,8.0,1902.0
237,33.95,31.520000000000003,37.900000000000006,26.0,8.0,1902.0
238,34.15,32.03,37.3,27.0,8.0,1902.0
239,29.54,26.27,34.08,28.0,8.0,1902.0
240,34.94,31.689999999999998,39.879999999999995,29.0,8.0,1902.0
241,30.5,28.68,36.0,30.0,8.0,1902.0
242,34.32,32.06,38.64,31.0,8.0,1902.0
243,29.7,27.22,33.4,1.0,9.0,1902.0
244,29.08,26.79,34.16,2.0,9.0,1902.0
245,28.64,27.330000000000002,33.28,3.0,9.0,1902.0
246,33.25,31.03,37.5,4.0,9.0,1902.0
247,30.87,27.98,36.74,5.0,9.0,1902.0
248,31.55,29.53,36.1,6.0,9.0,1902.0
249,32.41,29.179999999999996,36.81999999999999,7.0,9.0,1902.0
250,31.14,27.32,35.28,8.0,9.0,1902.0
251,29.07,27.5,34.14,9.0,9.0,1902.0
252,30.99,27.54,34.98,10.0,9.0,1902.0
253,28.65,25.5,31.299999999999997,11.0,9.0,1902.0
254,30.33,27.009999999999998,33.66,12.0,9.0,1902.0
255,33.38,29.550000000000004,36.760000000000005,13.0,9.0,1902.0
256,30.4,27.89,34.8,14.0,9.0,1902.0
257,29.16,26.08,33.32,15.0,9.0,1902.0
258,29.46,27.92,34.92,16.0,9.0,1902.0
259,29.39,27.990000000000002,32.78,17.0,9.0,1902.0
260,31.73,27.78,37.46,18.0,9.0,1902.0
261,30.66,28.73,33.32,19.0,9.0,1902.0
262,28.11,25.79,31.22,20.0,9.0,1902.0
263,33.2,31.150000000000002,38.400000000000006,21.0,9.0,1902.0
264,30.57,27.96,36.14,22.0,9.0,1902.0
265,33.06,31.250000000000004,35.120000000000005,23.0,9.0,1902.0
266,30.55,29.19,35.1,24.0,9.0,1902.0
267,32.95,29.990000000000002,38.900000000000006,25.0,9.0,1902.0
268,29.29,28.2,34.58,26.0,9.0,1902.0
269,30.56,27.939999999999998,36.12,27.0,9.0,1902.0
270,33.72,30.18,39.44,28.0,9.0,1902.0
271,31.06,29.31,34.12,29.0,9.0,1902.0
272,28.05,25.54,31.1,30.0,9.0,1902.0
273,33.05,30.549999999999997,38.099999999999994,1.0,10.0,1902.0
274,32.54,30.39,35.08,2.0,10.0,1902.0
275,32.7,31.160000000000004,36.400000000000006,3.0,10.0,1902.0
276,30.82,29.34,36.64,4.0,10.0,1902.0
277,32.13,28.410000000000004,37.260000000000005,5.0,10.0,1902.0
278,33.01,31.18,38.019999999999996,6.0,10.0,1902.0
279,31.68,30.52,37.36,7.0,10.0,1902.0
280,30.5,28.12,35.0,8.0,10.0,1902.0
281,30.27,28.84,33.54,9.0,10.0,1902.0
282,30.15,28.61,32.3,10.0,10.0,1902.0
283,30.77,26.95,33.54,11.0,10.0,1902.0
284,30.96,27.23,34.92,12.0,10.0,1902.0
285,30.95,28.6,36.9,13.0,10.0,1902.0
286,31.04,30.009999999999998,36.08,14.0,10.0,1902.0
287,32.56,29.42,35.120000000000005,15.0,10.0,1902.0
288,31.07,29.92,34.14,16.0,10.0,1902.0
289,32.59,31.350000000000005,35.18000000000001,17.0,10.0,1902.0
290,31.42,29.1,34.84,18.0,10.0,1902.0
291,28.49,25.099999999999998,30.979999999999997,19.0,10.0,1902.0
292,29.89,28.080000000000002,33.78,20.0,10.0,1902.0
293,29.96,28.900000000000002,34.92,21.0,10.0,1902.0
294,29.46,26.66,34.92,22.0,10.0,1902.0
295,31.97,28.279999999999998,34.94,23.0,10.0,1902.0
296,33.019999999999996,31.589999999999996,37.03999999999999,24.0,10.0,1902.0
297,30.11,27.48,32.22,25.0,10.0,1902.0
298,28.79,26.439999999999998,33.58,26.0,10.0,1902.0
299,29.88,26.53,34.76,27.0,10.0,1902.0
300,33.25,30.84,36.5,28.0,10.0,1902.0
301,30.76,28.150000000000002,35.52,29.0,10.0,1902.0
302,31.009999999999998,29.069999999999997,35.019999999999996,30.0,10.0,1902.0
303,33.16,30.029999999999998,37.31999999999999,31.0,10.0,1902.0
304,29.07,28.01,34.14,1.0,11.0,1902.0
305,27.69,25.340000000000003,30.380000000000003,2.0,11.0,1902.0
306,25.13,23.21,30.259999999999998,3.0,11.0,1902.0
307,29.75,28.21,35.5,4.0,11.0,1902.0
308,26.58,25.549999999999997,31.159999999999997,5.0,11.0,1902.0
309,29.3,26.67,32.6,6.0,11.0,1902.0
310,25.15,24.049999999999997,29.299999999999997,7.0,11.0,1902.0
311,29.73,26.12,35.46,8.0,11.0,1902.0
312,27.45,25.13,32.9,9.0,11.0,1902.0
313,27.11,26.07,32.22,10.0,11.0,1902.0
314,29.98,26.060000000000002,35.96,11.0,11.0,1902.0
315,28.09,26.83,32.18,12.0,11.0,1902.0
316,30.86,27.14,34.72,13.0,11.0,1902.0
317,30.009999999999998,28.779999999999998,34.019999999999996,14.0,11.0,1902.0
318,26.46,25.060000000000002,29.92,15.0,11.0,1902.0
319,30.85,29.21,36.7,16.0,11.0,1902.0
320,27.42,26.03,31.840000000000003,17.0,11.0,1902.0
321,26.95,23.71,29.9,18.0,11.0,1902.0
322,26.41,22.98,28.82,19.0,11.0,1902.0
323,30.29,28.88,34.58,20.0,11.0,1902.0
324,26.35,25.07,30.700000000000003,21.0,11.0,1902.0
325,27.83,25.29,31.659999999999997,22.0,11.0,1902.0
326,28.6,27.580000000000002,34.2,23.0,11.0,1902.0
327,28.95,25.05,33.9,24.0,11.0,1902.0
328,28.54,25.86,33.08,25.0,11.0,1902.0
329,28.21,25.53,33.42,26.0,11.0,1902.0
330,30.91,28.89,35.82,27.0,11.0,1902.0
331,30.25,27.240000000000002,35.5,28.0,11.0,1902.0
332,26.44,24.970000000000002,28.880000000000003,29.0,11.0,1902.0
333,26.56,23.869999999999997,32.12,30.0,11.0,1902.0
334,28.5,27.04,32.0,1.0,12.0,1902.0
335,23.24,22.229999999999997,26.479999999999997,2.0,12.0,1902.0
336,25.98,23.42,31.96,3.0,12.0,1902.0
337,23.08,20.4,25.159999999999997,4.0,12.0,1902.0
338,26.63,23.64,32.26,5.0,12.0,1902.0
339,27.45,24.259999999999998,32.9,6.0,12.0,1902.0
340,27.35,26.07,32.7,7.0,12.0,1902.0
341,23.51,22.490000000000002,26.020000000000003,8.0,12.0,1902.0
342,27.240000000000002,26.14,29.480000000000004,9.0,12.0,1902.0
343,25.58,21.849999999999998,31.159999999999997,10.0,12.0,1902.0
344,23.15,20.88,27.299999999999997,11.0,12.0,1902.0
345,28.740000000000002,26.03,32.480000000000004,12.0,12.0,1902.0
346,23.94,20.98,27.880000000000003,13.0,12.0,1902.0
347,23.04,20.119999999999997,25.08,14.0,12.0,1902.0
348,23.04,20.07,26.08,15.0,12.0,1902.0
349,25.95,24.93,31.9,16.0,12.0,1902.0
350,25.38,21.52,27.759999999999998,17.0,12.0,1902.0
351,23.01,21.64,27.020000000000003,18.0,12.0,1902.0
352,27.73,23.87,32.46,19.0,12.0,1902.0
353,23.33,20.529999999999998,25.659999999999997,20.0,12.0,1902.0
354,24.16,21.29,27.32,21.0,12.0,1902.0
355,24.5,22.33,30.0,22.0,12.0,1902.0
356,23.22,20.59,27.439999999999998,23.0,12.0,1902.0
357,27.47,25.61,31.939999999999998,24.0,12.0,1902.0
358,24.86,22.05,28.72,25.0,12.0,1902.0
359,23.26,20.82,26.520000000000003,26.0,12.0,1902.0
360,23.11,19.99,26.22,27.0,12.0,1902.0
361,24.67,21.380000000000003,30.340000000000003,28.0,12.0,1902.0
362,25.34,22.07,30.68,29.0,12.0,1902.0
363,27.85,25.28,32.7,30.0,12.0,1902.0
364,24.85,22.19,28.700000000000003,31.0,12.0,1902.0
0,22.15,19.599999999999998,26.299999999999997,1.0,1.0,1903.0
1,24.32,22.13,29.64,2.0,1.0,1903.0
2,25.33,23.849999999999998,30.659999999999997,3.0,1.0,1903.0
3,27.04,25.46,31.08,4.0,1.0,1903.0
4,22.13,19.049999999999997,25.259999999999998,5.0,1.0,1903.0
5,24.64,20.7,27.28,6.0,1.0,1903.0
6,22.94,20.060000000000002,28.880000000000003,7.0,1.0,1903.0
7,23.24,19.93,28.479999999999997,8.0,1.0,1903.0
8,23.7,20.369999999999997,26.4,9.0,1.0,1903.0
9,26.69,23.55,31.380000000000003,10.0,1.0,1903.0
10,26.2,22.81,30.4,11.0,1.0,1903.0
11,26.87,25.25,31.740000000000002,12.0,1.0,1903.0
12,23.28,20.44,26.560000000000002,13.0,1.0,1903.0
13,27.240000000000002,25.540000000000003,29.480000000000004,14.0,1.0,1903.0
14,26.28,23.23,28.560000000000002,15.0,1.0,1903.0
15,24.91,23.36,29.82,16.0,1.0,1903.0
16,27.89,26.82,31.78,17.0,1.0,1903.0
17,26.83,24.5,29.659999999999997,18.0,1.0,1903.0
18,27.52,24.77,31.04,19.0,1.0,1903.0
19,27.45,23.57,31.9,20.0,1.0,1903.0
20,24.76,22.740000000000002,30.520000000000003,21.0,1.0,1903.0
21,25.09,21.85,28.18,22.0,1.0,1903.0
22,22.61,19.33,25.22,23.0,1.0,1903.0
23,24.79,22.03,30.58,24.0,1.0,1903.0
24,27.47,24.979999999999997,29.939999999999998,25.0,1.0,1903.0
25,23.7,20.31,27.4,26.0,1.0,1903.0
26,22.06,19.18,26.119999999999997,27.0,1.0,1903.0
27,25.38,22.31,29.759999999999998,28.0,1.0,1903.0
28,25.98,24.4,29.96,29.0,1.0,1903.0
29,22.23,18.97,27.46,30.0,1.0,1903.0
30,25.91,24.33,29.82,31.0,1.0,1903.0
31,24.85,23.540000000000003,27.700000000000003,1.0,2.0,1903.0
32,25.75,23.1,30.5,2.0,2.0,1903.0
33,28.259999999999998,26.31,30.519999999999996,3.0,2.0,1903.0
34,27.88,26.669999999999998,32.76,4.0,2.0,1903.0
35,24.57,21.13,27.14,5.0,2.0,1903.0
36,28.87,26.580000000000002,34.74,6.0,2.0,1903.0
37,27.48,25.65,29.96,7.0,2.0,1903.0
38,29.09,25.57,34.18,8.0,2.0,1903.0
39,25.9,23.82,28.799999999999997,9.0,2.0,1903.0
40,28.62,27.02,33.24,10.0,2.0,1903.0
41,25.08,21.75,28.159999999999997,11.0,2.0,1903.0
42,25.34,23.02,27.68,12.0,2.0,1903.0
43,29.21,27.16,32.42,13.0,2.0,1903.0
44,26.05,23.240000000000002,31.1,14.0,2.0,1903.0
45,27.71,24.68,30.42,15.0,2.0,1903.0
46,28.61,26.14,31.22,16.0,2.0,1903.0
47,28.55,24.82,34.1,17.0,2.0,1903.0
48,26.0,22.64,30.0,18.0,2.0,1903.0
49,25.51,23.700000000000003,29.020000000000003,19.0,2.0,1903.0
50,26.04,24.16,29.08,20.0,2.0,1903.0
51,27.009999999999998,23.869999999999997,30.019999999999996,21.0,2.0,1903.0
52,27.85,25.48,33.7,22.0,2.0,1903.0
53,27.17,26.090000000000003,31.340000000000003,23.0,2.0,1903.0
54,25.64,22.19,30.28,24.0,2.0,1903.0
55,24.24,21.15,27.479999999999997,25.0,2.0,1903.0
56,25.85,24.76,28.700000000000003,26.0,2.0,1903.0
57,28.1,24.17,32.2,27.0,2.0,1903.0
58,29.04,26.97,32.08,28.0,2.0,1903.0
59,27.65,24.779999999999998,31.299999999999997,1.0,3.0,1903.0
60,28.96,25.59,31.92,2.0,3.0,1903.0
61,27.48,26.46,31.96,3.0,3.0,1903.0
62,28.94,25.71,33.88,4.0,3.0,1903.0
63,29.82,27.47,33.64,5.0,3.0,1903.0
64,30.13,28.64,33.26,6.0,3.0,1903.0
65,31.23,27.240000000000002,35.46,7.0,3.0,1903.0
66,29.31,25.82,32.62,8.0,3.0,1903.0
67,29.990000000000002,28.03,35.980000000000004,9.0,3.0,1903.0
68,27.43,24.06,30.86,10.0,3.0,1903.0
69,28.56,26.56,34.12,11.0,3.0,1903.0
70,27.55,25.310000000000002,33.1,12.0,3.0,1903.0
71,26.06,23.4,31.119999999999997,13.0,3.0,1903.0
72,28.08,26.38,30.159999999999997,14.0,3.0,1903.0
73,28.88,25.74,32.76,15.0,3.0,1903.0
74,29.240000000000002,28.000000000000004,33.480000000000004,16.0,3.0,1903.0
75,27.48,24.85,31.96,17.0,3.0,1903.0
76,26.55,23.1,29.1,18.0,3.0,1903.0
77,26.99,24.979999999999997,31.979999999999997,19.0,3.0,1903.0
78,26.76,23.590000000000003,32.52,20.0,3.0,1903.0
79,27.92,26.040000000000003,31.840000000000003,21.0,3.0,1903.0
80,30.2,26.86,32.4,22.0,3.0,1903.0
81,30.58,27.549999999999997,33.16,23.0,3.0,1903.0
82,27.33,23.52,31.659999999999997,24.0,3.0,1903.0
83,27.92,25.64,30.840000000000003,25.0,3.0,1903.0
84,26.53,24.19,29.060000000000002,26.0,3.0,1903.0
85,31.93,29.59,36.86,27.0,3.0,1903.0
86,27.48,25.23,31.96,28.0,3.0,1903.0
87,29.81,27.349999999999998,35.62,29.0,3.0,1903.0
88,30.22,28.47,32.44,30.0,3.0,1903.0
89,27.51,25.290000000000003,30.020000000000003,31.0,3.0,1903.0
90,30.23,28.32,32.46,1.0,4.0,1903.0
91,34.95,31.76,38.900000000000006,2.0,4.0,1903.0
92,35.51,33.879999999999995,38.019999999999996,3.0,4.0,1903.0
93,30.29,26.509999999999998,33.58,4.0,4.0,1903.0
94,30.18,26.65,32.36,5.0,4.0,1903.0
95,33.33,29.709999999999997,37.66,6.0,4.0,1903.0
96,31.22,27.77,36.44,7.0,4.0,1903.0
97,32.41,29.459999999999997,34.81999999999999,8.0,4.0,1903.0
98,30.09,26.24,34.18,9.0,4.0,1903.0
99,33.23,31.83,36.459999999999994,10.0,4.0,1903.0
100,30.46,29.09,35.92,11.0,4.0,1903.0
101,35.05,31.279999999999998,39.099999999999994,12.0,4.0,1903.0
102,32.04,30.509999999999998,34.08,13.0,4.0,1903.0
103,34.92,31.410000000000004,37.84,14.0,4.0,1903.0
104,30.9,29.049999999999997,35.8,15.0,4.0,1903.0
105,31.34,27.71,35.68,16.0,4.0,1903.0
106,30.66,29.12,33.32,17.0,4.0,1903.0
107,32.6,29.990000000000002,36.2,18.0,4.0,1903.0
108,33.52,29.910000000000004,36.040000000000006,19.0,4.0,1903.0
109,33.73,32.07,36.459999999999994,20.0,4.0,1903.0
110,34.93,31.09,40.86,21.0,4.0,1903.0
111,35.480000000000004,32.970000000000006,39.96000000000001,22.0,4.0,1903.0
112,32.55,30.819999999999997,37.099999999999994,23.0,4.0,1903.0
113,30.64,26.91,33.28,24.0,4.0,1903.0
114,31.32,28.66,33.64,25.0,4.0,1903.0
115,30.53,27.3,33.06,26.0,4.0,1903.0
116,34.84,30.840000000000003,40.68000000000001,27.0,4.0,1903.0
117,33.52,31.970000000000002,37.040000000000006,28.0,4.0,1903.0
118,31.88,28.48,35.76,29.0,4.0,1903.0
119,32.36,30.89,35.72,30.0,4.0,1903.0
120,34.49,30.720000000000002,39.980000000000004,1.0,5.0,1903.0
121,34.56,32.370000000000005,37.120000000000005,2.0,5.0,1903.0
122,32.52,28.730000000000004,35.040000000000006,3.0,5.0,1903.0
123,34.59,31.530000000000005,37.18000000000001,4.0,5.0,1903.0
124,34.75,30.88,40.5,5.0,5.0,1903.0
125,32.05,30.879999999999995,37.099999999999994,6.0,5.0,1903.0
126,31.06,29.619999999999997,36.12,7.0,5.0,1903.0
127,31.67,28.67,36.34,8.0,5.0,1903.0
128,31.47,29.119999999999997,35.94,9.0,5.0,1903.0
129,36.31,33.480000000000004,41.620000000000005,10.0,5.0,1903.0
130,31.21,30.1,34.42,11.0,5.0,1903.0
131,34.39,32.74,37.78,12.0,5.0,1903.0
132,36.34,34.09,38.68000000000001,13.0,5.0,1903.0
133,35.64,33.53,40.28,14.0,5.0,1903.0
134,34.15,31.009999999999998,36.3,15.0,5.0,1903.0
135,31.71,29.84,35.42,16.0,5.0,1903.0
136,33.53,30.46,38.06,17.0,5.0,1903.0
137,34.16,30.529999999999998,36.31999999999999,18.0,5.0,1903.0
138,36.46,33.94,40.92,19.0,5.0,1903.0
139,34.58,32.16,39.16,20.0,5.0,1903.0
140,36.05,33.11,39.099999999999994,21.0,5.0,1903.0
141,33.99,30.85,39.980000000000004,22.0,5.0,1903.0
142,33.36,31.97,35.72,23.0,5.0,1903.0
143,36.57,33.82,40.14,24.0,5.0,1903.0
144,31.95,29.78,36.9,25.0,5.0,1903.0
145,35.82,32.67,40.64,26.0,5.0,1903.0
146,32.95,31.460000000000004,38.900000000000006,27.0,5.0,1903.0
147,33.19,30.019999999999996,38.379999999999995,28.0,5.0,1903.0
148,34.93,33.6,39.86,29.0,5.0,1903.0
149,35.3,33.97,39.599999999999994,30.0,5.0,1903.0
150,32.65,29.279999999999998,35.3,31.0,5.0,1903.0
151,34.21,30.21,36.42,1.0,6.0,1903.0
152,33.97,30.509999999999998,38.94,2.0,6.0,1903.0
153,33.04,31.599999999999998,38.08,3.0,6.0,1903.0
154,36.92,33.89,41.84,4.0,6.0,1903.0
155,36.31,35.010000000000005,41.620000000000005,5.0,6.0,1903.0
156,35.4,32.69,37.8,6.0,6.0,1903.0
157,34.25,32.64,39.5,7.0,6.0,1903.0
158,34.29,30.549999999999997,37.58,8.0,6.0,1903.0
159,37.43,35.98,40.86,9.0,6.0,1903.0
160,37.07,35.78,39.14,10.0,6.0,1903.0
161,36.53,34.82,42.06,11.0,6.0,1903.0
162,36.82,35.28,41.64,12.0,6.0,1903.0
163,35.8,33.449999999999996,38.599999999999994,13.0,6.0,1903.0
164,35.58,32.87,38.16,14.0,6.0,1903.0
165,32.11,29.34,34.22,15.0,6.0,1903.0
166,32.07,29.94,37.14,16.0,6.0,1903.0
167,34.93,32.98,39.86,17.0,6.0,1903.0
168,32.32,29.55,37.64,18.0,6.0,1903.0
169,37.14,35.59,39.28,19.0,6.0,1903.0
170,37.69,36.36,41.379999999999995,20.0,6.0,1903.0
171,34.53,33.14,40.06,21.0,6.0,1903.0
172,37.72,35.14,42.44,22.0,6.0,1903.0
173,33.7,30.500000000000004,39.400000000000006,23.0,6.0,1903.0
174,32.5,29.19,37.0,24.0,6.0,1903.0
175,37.38,34.260000000000005,42.760000000000005,25.0,6.0,1903.0
176,34.26,30.75,36.519999999999996,26.0,6.0,1903.0
177,34.36,31.24,39.72,27.0,6.0,1903.0
178,37.15,33.96,40.3,28.0,6.0,1903.0
179,32.81,30.450000000000003,35.620000000000005,29.0,6.0,1903.0
180,33.63,30.900000000000002,37.260000000000005,30.0,6.0,1903.0
181,34.21,33.02,37.42,1.0,7.0,1903.0
182,30.96,29.580000000000002,36.92,2.0,7.0,1903.0
183,32.92,30.12,36.84,3.0,7.0,1903.0
184,33.54,30.16,36.08,4.0,7.0,1903.0
185,30.62,29.36,36.24,5.0,7.0,1903.0
186,31.38,29.189999999999998,36.76,6.0,7.0,1903.0
187,35.63,34.6,38.260000000000005,7.0,7.0,1903.0
188,35.3,32.019999999999996,40.599999999999994,8.0,7.0,1903.0
189,30.25,27.2,35.5,9.0,7.0,1903.0
190,33.11,31.48,37.22,10.0,7.0,1903.0
191,32.74,30.28,36.480000000000004,11.0,7.0,1903.0
192,35.71,32.43,38.42,12.0,7.0,1903.0
193,30.84,29.44,33.68,13.0,7.0,1903.0
194,32.09,30.650000000000002,35.18000000000001,14.0,7.0,1903.0
195,34.42,32.78,37.84,15.0,7.0,1903.0
196,32.63,28.78,35.260000000000005,16.0,7.0,1903.0
197,35.49,32.910000000000004,40.980000000000004,17.0,7.0,1903.0
198,34.17,30.5,39.34,18.0,7.0,1903.0
199,31.31,27.63,36.62,19.0,7.0,1903.0
200,30.58,28.339999999999996,34.16,20.0,7.0,1903.0
201,32.33,30.639999999999997,34.66,21.0,7.0,1903.0
202,33.86,32.519999999999996,39.72,22.0,7.0,1903.0
203,34.15,31.709999999999997,37.3,23.0,7.0,1903.0
204,33.14,32.01,36.28,24.0,7.0,1903.0
205,33.83,32.589999999999996,39.66,25.0,7.0,1903.0
206,34.97,31.84,39.94,26.0,7.0,1903.0
207,35.62,34.48,38.239999999999995,27.0,7.0,1903.0
208,31.76,29.75,35.52,28.0,7.0,1903.0
